鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
淡水區,房地(土地+建物)+車位,新北市淡水區民權路187巷1~30號,37.42,住,,,1081117,土地1建物1車位1,二十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211,297.97,3,2,3,有,無,33380000,120596,坡道平面,35.69,1750000,,RPXTMLRKJHPFFEF27CA
淡水區,房地(土地+建物)+車位,新北市淡水區民權路187巷1~30號,22.45,住,,,1081109,土地1建物1車位1,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211,187.42000000000002,3,2,2,有,無,21200000,126870,坡道平面,35.69,1950000,,RPOUMLRKJHPFFEF09CA
汐止區,房地(土地+建物),新北市汐止區工建路61~90號,19.65,住,,,1081209,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981120,121.33000000000001,3,2,2,有,有,13660000,112586,,0.0,0,,RPSNMLRJKHPFFDF68CA
淡水區,房地(土地+建物),新北市淡水區民族路29巷61~90號,12.7,工,,,1081207,土地1建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880111,87.07,3,2,2,有,有,8800000,101068,,0.0,0,,RPWUMLKLJHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段391~420號,5.35,商,,,1040504,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.41,0,0,0,無,有,5390000,80417,坡道機械,12.98,450000,,RPOOMLRKJHPFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段361~390號,5.01,商,,,1040907,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,70.36,0,0,0,無,有,5290000,84350,坡道機械,12.98,450000,,RPPOMLRKJHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段391~420號,8.25,商,,,1040907,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,119.75,2,2,1,有,有,8680000,81361,坡道平面,25.97,1050000,,RPQOMLRKJHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段331~360號,8.07,商,,,1031111,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,117.53999999999999,2,2,1,有,有,8040000,74151,坡道平面,25.97,1250000,,RPROMLRKJHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段331~360號,8.17,商,,,1031001,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,118.64,2,2,1,有,有,8590000,78666,坡道平面,25.97,1300000,,RPSOMLRKJHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段361~390號,5.52,商,,,1040713,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.38,0,0,0,無,有,5830000,79466,坡道平面,25.97,950000,,RPTOMLRKJHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1040327,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,2,2,1,有,有,8200000,75045,坡道平面,25.97,1100000,,RPUOMLRKJHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1031021,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,2,2,1,有,有,8150000,75045,坡道平面,25.97,1050000,,RPVOMLRKJHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.35,商,,,1040420,土地1建物1車位1,四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.41,0,0,0,無,有,5460000,81556,坡道機械,12.98,450000,,RPWOMLRKJHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.81,商,,,1031013,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,90.86,0,0,0,無,有,6150000,78595,坡道平面,25.97,1050000,,RPOPMLRKJHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,8.17,商,,,1030903,土地1建物1車位1,十二層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,118.64,1,2,1,有,有,8160000,76184,坡道平面,25.97,1100000,,RPPPMLRKJHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,5.53,商,,,1040529,土地1建物1車位1,十二層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.55000000000001,0,0,0,無,有,5860000,78597,坡道平面,25.97,1020000,,RPQPMLRKJHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,5.53,商,,,1040319,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.45,0,0,0,無,有,5730000,76122,坡道平面,25.97,1050000,,RPTPMLRKJHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,4.97,商,,,1030922,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,69.83,0,0,0,無,有,4780000,76165,坡道機械,12.98,450000,,RPUPMLRKJHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,5.35,商,,,1030904,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.39,0,0,0,無,有,5130000,74581,坡道機械,12.98,550000,,RPQQMLRKJHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1040717,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,2,2,1,有,有,8170000,74728,坡道平面,25.97,1100000,,RPRQMLRKJHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.54,商,,,1040717,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,123.08,2,2,1,有,有,8330000,74452,坡道平面,25.97,1100000,,RPSQMLRKJHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.82,商,,,1030902,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,91.1,0,0,0,無,有,6180000,77998,坡道平面,25.97,1100000,,RPTQMLRKJHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,5.35,商,,,1031027,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.39,0,0,0,無,有,5070000,75232,坡道機械,12.98,450000,,RPUQMLRKJHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,5.39,商,,,1030906,土地1建物1車位1,六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.74000000000001,0,0,0,無,有,5080000,74968,坡道機械,12.98,450000,,RPXQMLRKJHPFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.81,商,,,1030905,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,90.86,0,0,0,無,有,6200000,78595,坡道平面,25.97,1100000,,RPORMLRKJHPFFEF78CA
淡水區,土地,紅毛城段421~450地號,67.66,住,,,1081218,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3052000,45108,,0.0,0,,RPPNMLKMJHPFFEF97CA
八里區,房地(土地+建物)+車位,新北市八里區忠孝路301~330號,23.9,住,,,1081225,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,138.44,2,2,1,有,有,7320000,62583,坡道平面,32.66,700000,,RPQNMLNJKHPFFEF18CA
八里區,房地(土地+建物)+車位,新北市八里區忠孝路271~300號,23.9,住,,,1081203,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,138.44,2,2,1,有,有,7300000,61165,坡道平面,32.66,830000,,RPRNMLNJKHPFFEF28CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,19.97,住,,,1021019,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,131.64,2,1,2,有,有,9480000,80559,坡道平面,30.1,1300000,,RPSOMLNJKHPFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.83,住,,,1030707,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,117.74,2,1,1,有,有,8600000,84436,坡道平面,30.1,1200000,,RPUOMLNJKHPFFEF68CA
淡水區,房地(土地+建物),新北市淡水區中正東路一段61~90號,14.24,住,,,1081215,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,77.24,2,2,1,有,有,5400000,69912,,0.0,0,含增建或未登記建物。;,RPWOMLLMJHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區坪頂路31~60號,47.36,住,,,1090103,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070927,218.71,1,2,2,有,無,14060000,65070,坡道機械,14.93,800000,親友、員工或其他特殊關係間之交易。;土地及建物分次登記案件。前案土地登記收件字號：;,RPPTMLMKKHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.2,商,,,1040514,土地1建物1車位1,十八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,107.92999999999999,2,2,1,有,有,8260000,80147,坡道機械,12.98,650000,,RPWRMLTKKHPFFEF27CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.03,商,,,1040620,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,70.69,0,0,0,無,有,5040000,79536,坡道機械,12.98,450000,,RPXRMLTKKHPFFEF37CA
瑞芳區,房地(土地+建物),新北市瑞芳區中山路151~180號,28.44,,鄉村區,乙種建築用地,1090106,土地2建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,,57.47,3,2,1,有,無,1000000,17400,,0.0,0,含增建或未登記建物。;,RPVNMLPKJHPFFFF98CA
三重區,土地,新海段1381~1410地號,66.14,其他,,,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15007500,226905,,0.0,0,,RPRNMLQKJHPFFGF78CA
三重區,土地,新海段1381~1410地號,66.14,其他,,,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15007500,226905,,0.0,0,,RPTNMLQKJHPFFGF98CA
三重區,房地(土地+建物),新北市三重區仁愛街541~570號,15.25,住,,,1081210,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680509,58.0,3,0,3,有,無,5630000,97069,,0.0,0,,RPTPMLQKJHPFFGF56CA
蘆洲區,房地(土地+建物),新北市蘆洲區中正路174巷1~30號,19.7,住,,,1081209,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631206,73.19,2,2,2,有,無,6800000,92909,,0.0,0,含增建或未登記建物。;,RPSQMLQKJHPFFGF56CA
三重區,房地(土地+建物),新北市三重區大勇街31~60號,27.81,住,,,1081223,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761013,95.72,3,2,2,有,無,8000000,83577,,0.0,0,,RPSOMLRKJHPFFGF09CA
三重區,房地(土地+建物),新北市三重區中正南路94巷1~30號,50.39,住,,,1081016,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0730216,115.76,5,4,3,有,無,14430000,124654,,0.0,0,含增建或未登記建物。;露台、頂樓、平台、防火巷增建,RPUQMLPKJHPFFGF66CA
三重區,房地(土地+建物),新北市三重區大同北路132巷1~30號,14.43,住,,,1081218,土地2建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840830,100.12,3,2,2,有,有,11880000,118658,,0.0,0,含增建或未登記建物。;,RPPPMLRKJHPFFGF88CA
三重區,車位,新北市三重區新北市三重區信賢街1~30號,0.03,住,,,1081224,土地0建物0車位1,,,其他,,,,30.46,0,0,0,有,有,2320000,,坡道平面,30.46,2320000,單獨車位交易。;,RPUNMLLLJHPFFGF68CA
三重區,房地(土地+建物),新北市三重區仁昌街91~120號,17.0,住,,,1081130,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),住家用,加強磚造,0610226,66.0,0,0,0,無,無,9500000,143939,,0.0,0,,RPQNMLLLJHPFFGF28CA
蘆洲區,房地(土地+建物),新北市蘆洲區三民路26巷1弄1~30號,28.4,住,,,1081207,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740726,93.23,3,2,2,有,無,7700000,82591,,0.0,0,,RPRQMLKLJHPFFGF58CA
蘆洲區,土地,和平段1~30地號,50.82,其他,,,1081218,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5726682,112686,,0.0,0,,RPVOMLKLJHPFFGF78CA
三重區,房地(土地+建物)+車位,新北市三重區集英路91~120號,19.74,商,,,1081127,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040702,182.41,3,2,2,有,有,25500000,139795,坡道平面,32.09,0,,RPSNMLKLJHPFFGF38CA
三重區,土地,三重段391~420地號,1615.06,住,,,1080930,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,512977500,317621,,0.0,0,,RPUQMLRKJHPFFGF86CA
蘆洲區,房地(土地+建物),新北市蘆洲區三民路571~600號,10.37,商,,,1061105,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080918,69.44,2,1,1,有,有,9090000,130904,,0.0,0,,RPUOMLLLJHPFFGF78CA
蘆洲區,房地(土地+建物),新北市蘆洲區三民路571~600號,11.0,商,,,1061105,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080918,73.72999999999999,2,1,1,有,有,9710000,131697,,0.0,0,,RPVOMLLLJHPFFGF88CA
蘆洲區,房地(土地+建物),新北市蘆洲區三民路571~600號,10.37,商,,,1061116,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080918,69.44,2,1,1,有,有,8950000,128888,,0.0,0,,RPWOMLLLJHPFFGF98CA
蘆洲區,房地(土地+建物),新北市蘆洲區三民路571~600號,11.1,商,,,1061123,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080918,74.4,2,1,1,有,有,8950000,120296,,0.0,0,,RPOPMLLLJHPFFGF28CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區三民路361~390號,28.62,其他,,,1081201,土地1建物1車位2,十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040409,259.26,4,2,2,有,有,32160000,124045,坡道平面,46.78,0,,RPXOMLKMJHPFFGF09CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區三民路361~390號,28.62,其他,,,1081210,土地1建物1車位2,十二層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040409,259.26,4,2,2,有,有,33350000,128635,坡道平面,46.78,0,,RPOPMLKMJHPFFGF28CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區三民路331~360號,21.61,其他,,,1081201,土地1建物1車位1,十層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040409,198.83999999999997,4,2,2,有,有,23300000,117180,坡道平面,20.24,0,,RPPPMLKMJHPFFGF38CA
三重區,土地,正民段421~450地號,1.51,其他,,,1081029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,132450,,0.0,0,包含公共設施保留地之交易。;,RPWOMLNJKHPFFGF09CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中山一路295巷1~30號,15.15,住,,,1081222,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860729,146.65,3,2,2,有,有,13300000,90692,坡道平面,37.98,0,,RPQNMLKMJHPFFGF28CA
三重區,土地,仁義段61~90地號,6.5,其他,,,1081112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,123077,,0.0,0,包含公共設施保留地之交易。;,RPVOMLLMJHPFFGF98CA
三重區,房地(土地+建物),新北市三重區正義北路271~300號,35.75,商,,,1081016,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750804,157.25,8,0,8,有,無,17000000,108108,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLOJKHPFFGF68CA
三重區,房地(土地+建物)+車位,新北市三重區成功路1~30號,8.39,商,,,1081230,土地2建物1車位1,二十三層,二十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0890630,154.01999999999998,3,2,2,有,有,16350000,106155,坡道平面,37.12,0,,RPVNMLRKKHPFFGF76CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區光復路61~90號,26.27,住,,,1081208,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020102,144.49,3,2,2,有,有,15000000,103813,升降機械,14.0,0,含增建或未登記建物。;,RPWPMLRKKHPFFGF07CA
中和區,房地(土地+建物),新北市中和區保健路10巷1弄1~30號,18.48,住,,,1081201,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,0620414,53.63,2,2,1,有,無,7350000,137050,,0.0,0,含增建或未登記建物。;,RPQNMLQKJHPFFHF78CA
中和區,房地(土地+建物),新北市中和區民安街22巷1~30號,25.72,住,,,1081205,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711221,83.93,4,0,4,有,無,7800000,92935,,0.0,0,,RPOOMLQKJHPFFHF68CA
永和區,房地(土地+建物),新北市永和區光復街1~30號,38.75,住,,,1081117,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,0630621,117.2,3,2,2,有,無,13760000,117406,,0.0,0,,RPVPMLPKJHPFFHF76CA
永和區,車位,新北市永和區秀朗路一段220巷1~30號,0.03,住,,,1081128,土地0建物0車位1,,,其他,,,,10.46,0,0,0,有,有,1520000,,升降機械,10.46,1520000,,RPRPMLQKJHPFFHF09CA
中和區,房地(土地+建物)+車位,新北市中和區中山路三段114巷1~30號,53.76,工,,,1081108,土地3建物1車位1,四層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0860719,262.90999999999997,5,2,3,有,有,20620000,78430,坡道平面,0.0,0,含增建或未登記建物。;車位面積無法概算。本案五層有電梯。,RPXPMLQKJHPFFHF07CA
永和區,房地(土地+建物),新北市永和區國中路104巷2弄1~30號,33.25,住,,,1081122,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0620605,71.93,3,2,2,有,無,16500000,229390,,0.0,0,,RPVQMLQKJHPFFHF96CA
永和區,房地(土地+建物),新北市永和區秀朗路一段220巷1~30號,10.55,住,,,1081125,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071003,66.7,0,0,0,無,有,13710000,205547,,0.0,0,,RPPPMLQKJHPFFHF88CA
中和區,房地(土地+建物)+車位,新北市中和區華新街109巷1~30號,19.69,住,,,1081211,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850307,119.78,3,2,2,有,有,10300000,85991,坡道平面,0.0,0,,RPTPMLKLJHPFFHF78CA
永和區,房地(土地+建物),新北市永和區民治街72巷1~30號,32.88,住,,,1081221,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,0591030,102.49,2,2,2,有,無,9100000,88789,,0.0,0,,RPQOMLKLJHPFFHF38CA
中和區,房地(土地+建物),新北市中和區連城路61~90號,5.94,住,,,1081126,土地1建物1車位0,五層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960719,45.31,1,1,1,有,有,6000000,132421,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLRKJHPFFHF56CA
中和區,房地(土地+建物),新北市中和區景新街151~180號,30.78,住,,,1081119,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711230,128.04,8,0,8,有,無,13130000,102546,,0.0,0,,RPXNMLKLJHPFFHF98CA
永和區,房地(土地+建物)+車位,新北市永和區秀朗路一段220巷1~30號,10.58,住,,,1081108,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071003,77.16999999999999,0,0,0,無,有,15000000,196372,升降機械,10.46,1900000,本買賣總價含裝璜費用,RPROMLOJKHPFFHF78CA
永和區,房地(土地+建物)+車位,新北市永和區秀朗路一段220巷1~30號,11.75,住,,,1081130,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071003,84.87,0,0,0,無,有,16300000,193522,升降機械,10.46,1900000,本買賣總價含裝璜費用,RPUOMLOJKHPFFHF09CA
中和區,車位,新北市中和區環河西路三段61~90號,0.01,住,,,1081020,土地0建物0車位1,,,其他,,,,42.0,0,0,0,有,有,2050000,,坡道平面,42.0,2050000,單獨車位交易。;,RPTOMLLMJHPFFHF88CA
永和區,房地(土地+建物)+車位,新北市永和區仁愛路91~120號,22.08,住,,,1081209,土地1建物1車位1,六層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021008,241.10999999999999,4,2,3,有,有,42000000,174194,坡道平面,35.99,0,含增建或未登記建物。;,RPSNMLMLJHPFFHF68CA
中和區,房地(土地+建物),新北市中和區景新街410巷1~30號,20.62,商,,,1081209,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680808,90.83,5,3,2,有,無,7000000,77067,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPTQMLKKKHPFFHF88CA
樹林區,房地(土地+建物)+車位,新北市樹林區俊英街116巷41弄31~60號,23.76,工,,,1081228,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840323,134.91,3,2,2,有,有,8200000,60781,坡道平面,0.0,0,前陽台外推.閣樓,RPWSMLQKJHPFFIF37CA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區中山路329巷26弄1~30號,18.67,商,,,1081210,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0991021,156.31,4,2,2,有,有,11000000,70373,坡道平面,19.85,0,,RPXSMLQKJHPFFIF47CA
鶯歌區,土地,昌福段181~210地號,112.27,住,,,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6792000,60497,,0.0,0,,RPSTMLQKJHPFFIF07CA
三峽區,房地(土地+建物)+車位,新北市三峽區大學路91~120號,29.63,住,,,1090102,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071018,159.72,3,2,2,有,有,14680000,108869,坡道平面,36.82,1300000,,RPUVMLPKJHPFFIF37CA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區高職西街91~120號,28.49,住,,,1081214,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870919,166.24,4,2,2,有,有,6900000,41506,坡道平面,14.1,0,含增建或未登記建物。;,RPPNMLTKJHPFFIF09CA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區高職西街31~60號,37.93,住,,,1081130,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080103,156.44,2,2,2,有,有,8180000,52288,坡道平面,24.1,0,,RPWNMLKLJHPFFIF98CA
三峽區,土地,麻園段溪墘寮小段61~90地號,89.0,,一般農業區,甲種建築用地,1090104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,89888,,0.0,0,含增建或未登記建物。;,RPOQMLQKJHPFFIF98CA
樹林區,房地(土地+建物),新北市樹林區太順街96巷16弄1~30號,24.93,住,,,1081222,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730424,79.96,3,1,1,有,無,4000000,50025,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSRMLQKJHPFFIF86CA
鶯歌區,土地,昌福段211~240地號,299.3,其他,,,1090102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18107650,60500,,0.0,0,,RPUTMLQKJHPFFIF27CA
鶯歌區,土地,中正段1~30地號,1304.0,工,,,1081109,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73627570,56463,,0.0,0,,RPPNMLRKJHPFFIF88CA
樹林區,房地(土地+建物),新北市樹林區中正路248巷1~30號,124.04,工,,,1081125,土地1建物1車位0,一層，二層，騎樓,二層,廠辦,見其他登記事項,鋼筋混凝土造,,196.46,0,0,0,無,無,22500000,114527,,0.0,0,有增建部分,RPSNMLRKJHPFFIF56CA
三峽區,車位,新北市三峽區文化路241~270號,6.39,住,,,1081115,土地0建物0車位1,地下一層,十三層,其他,見其他登記事項,鋼筋混凝土造,,44.79,0,0,0,有,有,1200000,,坡道平面,44.79,1200000,親友、員工或其他特殊關係間之交易。;,RPOPMLKLJHPFFIF38CA
三峽區,房地(土地+建物),新北市三峽區文化路241~270號,15.54,住,,,1081115,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830701,140.43,3,2,2,有,有,9300000,66225,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLKLJHPFFIF58CA
