鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
蘆洲區,建物,新北市蘆洲區水湳街361~390號,0.0,,,,1081206,土地0建物1車位3,十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040316,549.33,3,2,4,有,無,29000000,58077,坡道平面,79.44,1710000,建商與地主合建案,RPWOMLKMJHPFFGF98CA
中和區,房地(土地+建物),新北市中和區連城路99巷1~30號,17.01,住,,,1081208,土地1建物1車位0,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,142.91,4,2,2,有,有,17200000,120355,,0.0,0,含增建或未登記建物。;,RPOOMLOKJHPFFHF48CA
三峽區,房地(土地+建物),新北市三峽區復興路42巷1~30號,10.64,住,,,1081210,土地1建物1車位0,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,93.80000000000001,3,2,2,有,有,6670000,71109,,0.0,0,,RPSOMLNKJHPFFIF88CA
三峽區,房地(土地+建物)+車位,新北市三峽區三樹路271~300號,17.76,住,,,1081219,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940609,143.92000000000002,3,2,2,有,有,11800000,81990,坡道平面,24.8,0,含增建或未登記建物。;,RPSRMLOKJHPFFIF66CA
汐止區,房地(土地+建物),新北市汐止區樟樹二路451~480號,17.19,住,,,1081207,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060518,105.72999999999999,2,2,1,有,有,10300000,97418,,0.0,0,含增建或未登記建物。,RPSQMLPKJHPFFDF88DA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷60弄31~60號,23.97,住,,,1081208,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,169.47,3,2,2,有,有,8900000,55446,坡道平面,32.4,1300000,,RPUNMLSKJHPFFEF56DA
中和區,房地(土地+建物)+車位,新北市中和區中興街181~210號,15.54,住,,,1081208,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971009,139.23,3,2,2,有,有,16200000,122854,坡道平面,20.39,1600000,含增建或未登記建物。,RPUOMLPKJHPFFHF66DA
中和區,房地(土地+建物),新北市中和區福祥路1~30號,6.24,住,,,1081129,土地3建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871120,67.36,2,1,1,有,有,8380000,124406,,0.0,0,,RPXQMLPKJHPFFHF17DA
樹林區,房地(土地+建物)+車位,新北市樹林區佳園路三段121~150號,22.2,住,,,1081205,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960801,156.59,3,2,2,有,有,12000000,76633,坡道平面,20.75,0,,RPWOMLNJKHPFFIF76DA
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路241~270號,12.8,住,,,1081225,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890819,119.25,2,2,1,有,有,9000000,75472,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLOKJHPFFDF68EA
永和區,房地(土地+建物)+車位,新北市永和區保生路22巷19弄1~30號,10.7,住,,,1081216,土地2建物1車位1,十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850322,152.16,3,2,2,有,有,18800000,123554,坡道平面,40.96,0,,RPQNMLNJKHPFFHF68EA
土城區,房地(土地+建物),新北市土城區金城路二段241~270號,2.63,商,,,1081208,土地1建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850802,40.14,1,1,1,有,無,4360000,108620,,0.0,0,,RPQOMLTKKHPFFAF78EA
中和區,房地(土地+建物),新北市中和區南山路208巷1~30號,18.11,住,,,1081123,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0960528,133.82,3,2,2,有,有,17180000,128381,,0.0,0,含增建或未登記建物,RPQSMLOKJHPFFHF56DA
中和區,房地(土地+建物)+車位,新北市中和區連勝街1~30號,25.49,住,,,1081203,土地5建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891115,219.41000000000003,5,2,2,有,有,24750000,127986,坡道平面,44.0,2300000,含增建或未登記建物,RPSOMLRKJHPFFHF66DA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段91~120號,25.56,住,,,1081109,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990910,205.61,3,2,2,有,有,10000000,54358,坡道平面,43.72,1200000,含增建或未登記建物。,RPRNMLTKJHPFFEF98DA
蘆洲區,房地(土地+建物),新北市蘆洲區集賢路224巷46弄1~30號,16.18,住,,,1081203,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870219,99.43,2,2,2,有,有,10850000,109122,,0.0,0,含增建或未登記建物。,RPSSMLKLJHPFFGF98DA
新店區,房地(土地+建物),新北市新店區寶橋路78巷31~60號,11.63,住,,,1081214,土地1建物1車位0,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,120.89,3,2,2,有,有,19690000,162875,,0.0,0,含增建或未登記建物。,RPTRMLPKJHPFFCF98DA
新莊區,房地(土地+建物),新北市新莊區新泰路305巷1~30號,20.04,住,,,1081110,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860619,109.39,3,2,2,有,有,11900000,108785,,0.0,0,含增建或未登記建物。,RPPVMLQKJHPFFBF98DA
三峽區,房地(土地+建物),新北市三峽區大觀路331~360號,13.6,住,,,1081215,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950127,103.16,3,0,3,有,有,8000000,77549,,0.0,0,隔間套房,RPOUMLPKJHPFFIF66CA
三峽區,房地(土地+建物),新北市三峽區民生街27巷1~30號,5.28,住,,,1081206,土地2建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850401,49.33,1,1,1,有,有,3850000,78046,,0.0,0,,RPTRMLQKJHPFFIF96CA
永和區,房地(土地+建物)+車位,新北市永和區秀朗路一段61~90號,20.83,住,,,1081209,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851018,137.12,3,2,2,有,有,18000000,131272,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOQMLQKJHPFFHF88CA
中和區,房地(土地+建物),新北市中和區中正路1~30號,11.02,住,,,1081210,土地3建物1車位0,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871103,118.75,3,2,2,有,有,15850000,133474,,0.0,0,,RPQQMLQKJHPFFHF09CA
永和區,房地(土地+建物),新北市永和區民生路46巷1~30號,16.36,住,,,1090102,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841021,110.27,3,2,2,有,有,15800000,143285,,0.0,0,,RPQPMLQKJHPFFHF98CA
中和區,房地(土地+建物),新北市中和區景平路181~210號,2.54,住,,,1081204,土地3建物1車位0,十三層,四十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861104,44.31,1,1,1,有,有,5000000,112841,,0.0,0,,RPXOMLRKJHPFFHF07CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段91~120號,19.9,住,,,1081215,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,152.78,0,0,0,無,有,6900000,47424,坡道平面,37.86,1450000,"本案標的權利人為二人。房地交易總價含機車停車位價款新台幣50,000元機車停車位面積6.24平方公尺。",RPRQMLLMJHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段121~150號,17.55,住,,,1081029,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,135.59,2,1,1,有,有,7300000,58555,坡道平面,34.83,1400000,"房地交易總價含機車停車位價款新台幣50,000元機車停車位面積6.24平方公尺。",RPSQMLLMJHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段121~150號,17.55,住,,,1081108,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,138.62,2,1,1,有,有,5600000,46149,坡道平面,37.86,950000,"親友、員工或其他特殊關係間之交易。;房地交易總價含機車停車位價款新台幣50,000元機車停車位面積6.24平方公尺。",RPTQMLLMJHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段121~150號,17.55,住,,,1081120,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,135.59,2,1,1,有,有,6950000,55081,坡道平面,34.83,1400000,"房地交易總價含機車停車位價款新台幣50,000元機車停車位面積6.24平方公尺。",RPVQMLLMJHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段121~150號,17.55,住,,,1081206,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,135.59,2,1,1,有,有,7300000,58555,坡道平面,34.83,1400000,"本案簽訂日期108.10.07，於108.12.06讓渡。房地交易總價含機車停車位價款新台幣50,000元機車停車位面積6.24平方公尺。",RPWQMLLMJHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段91~120號,17.55,住,,,1081214,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,135.42000000000002,2,1,1,有,有,7320000,59350,坡道平面,34.83,1350000,"房地交易總價含機車停車位價款新台幣50,000元機車停車位面積6.24平方公尺。",RPXQMLLMJHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路二段241~270號,34.2,住,,,1081209,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051121,244.28,4,2,2,有,有,17280000,70738,坡道機械,14.9,0,,RPVNMLOKJHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷91~120號,20.99,住,,,1081210,土地1建物1車位1,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,155.26,3,1,2,有,有,9400000,60544,坡道平面,36.52,0,親友、員工或其他特殊關係間之交易。;,RPTOMLKLJHPFFEF38CA
新店區,房地(土地+建物),新北市新店區達觀路1~30號,28.85,,山坡地保育區,丙種建築用地,1081217,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850510,59.55,2,2,1,有,有,3650000,61293,,0.0,0,,RPOPMLNJKHPFFCF97CA
新店區,房地(土地+建物),新北市新店區中央三街121~150號,12.98,住,,,1081216,土地1建物1車位0,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890105,183.23,2,1,2,有,有,18000000,98237,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLLKKHPFFCF18CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路110巷1~30號,55.97,,山坡地保育區,丙種建築用地,1081214,土地1建物1車位1,十五層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840729,143.42,3,2,2,有,有,6390000,44554,坡道平面,0.0,0,,RPPQMLPKJHPFFCF38CA
新店區,房地(土地+建物),新北市新店區新店路241~270號,7.75,其他,,,1081028,土地1建物1車位0,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980409,92.25,2,2,1,有,有,15700000,170190,,0.0,0,,RPVQMLPKJHPFFCF98CA
新店區,房地(土地+建物)+車位,新北市新店區中正路700巷61~90號,28.89,住,,,1081223,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890225,169.94,3,2,2,有,有,17200000,101212,坡道平面,0.0,0,含增建或未登記建物。;,RPPPMLQKJHPFFCF38CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段31~60號,6.38,商,,,1081229,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,68.97999999999999,2,2,1,有,有,5000000,72485,坡道平面,19.59,0,親友、員工或其他特殊關係間之交易。;,RPSQMLKKKHPFFBF18CA
新莊區,房地(土地+建物),新北市新莊區立信一街31~60號,14.06,住,,,1081220,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941123,104.91,3,2,2,有,有,11650000,111048,,0.0,0,增建或占用範圍:陽台外推,RPRNMLLMJHPFFBF97CA
林口區,房地(土地+建物)+車位,新北市林口區民富街91~120號,9.04,商,,,1081213,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960705,110.17,2,1,1,有,有,8550000,77607,坡道平面,25.12,0,,RPTPMLOJKHPFFBF48CA
新莊區,房地(土地+建物),新北市新莊區復興路二段61~90號,22.92,住,,,1081022,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,155.81,4,2,2,有,有,5000000,32090,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPTMLPJKHPFFBF58CA
林口區,房地(土地+建物)+車位,新北市林口區信義路271~300號,13.47,商,,,1081219,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980604,152.0,3,2,2,有,有,10100000,66447,坡道平面,32.15,0,含增建或未登記建物。;陽台外推,RPUPMLQKJHPFFBF78CA
林口區,房地(土地+建物)+車位,新北市林口區中山路511~540號,16.47,商,,,1081213,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,168.54000000000002,3,2,2,有,有,10620000,63012,坡道平面,32.43,0,,RPSTMLOKJHPFFBF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段61~90號,9.22,住,,,1081207,土地1建物1車位1,十六層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0891009,176.64,4,2,2,有,有,25880000,146513,坡道平面,42.52,0,,RPSNMLQKJHPFFAF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街31~60號,17.6,住,,,1081201,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941014,160.95,4,2,2,有,有,16700000,103759,坡道平面,0.0,0,含增建或未登記建物。;,RPVPMLQKJHPFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段1~30號,12.9,商,,,1081117,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,140.95999999999998,2,2,1,有,有,9900000,70233,坡道平面,39.18,0,,RPVSMLRKJHPFFBF66CA
林口區,房地(土地+建物)+車位,新北市林口區中山路541~570號,13.79,商,,,1081227,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970111,158.16000000000003,3,2,2,有,有,10300000,65124,坡道平面,32.12,0,,RPTUMLLLJHPFFBF78CA
新店區,房地(土地+建物),新北市新店區安祥路110巷31~60號,36.9,,山坡地保育區,丙種建築用地,1081217,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850213,73.94,2,2,1,有,有,3400000,45983,,0.0,0,,RPQNMLKMJHPFFCF87CA
新店區,房地(土地+建物)+車位,新北市新店區寶興路45巷2弄31~60號,24.65,住,,,1081212,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980922,180.95,3,2,2,有,無,21000000,116054,坡道平面,39.41,0,,RPTOMLNJKHPFFCF38CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖前街1~30號,17.48,住,,,1081214,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831101,138.51,2,2,2,有,有,10850000,78334,坡道平面,0.0,0,,RPTNMLRKJHPFFDF78CA
汐止區,房地(土地+建物),新北市汐止區大同路二段241~270號,6.02,住,,,1081212,土地1建物1車位0,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,67.04,0,0,0,無,有,9000000,134248,,0.0,0,,RPWOMLQKJHPFFDF09CA
汐止區,房地(土地+建物),新北市汐止區福德二路19巷10弄1~30號,10.72,住,,,1081204,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840316,112.74,3,2,2,有,有,9500000,84265,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLQKJHPFFDF48CA
汐止區,房地(土地+建物),新北市汐止區忠孝東路421~450號,10.89,住,,,1090101,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851009,80.49000000000001,2,2,1,有,有,7950000,98770,,0.0,0,,RPOPMLRJKHPFFDF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區民權路187巷1~30號,37.42,住,,,1081117,土地1建物1車位1,二十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211,297.97,3,2,3,有,無,33380000,120596,坡道平面,35.69,1750000,,RPXTMLRKJHPFFEF27CA
淡水區,房地(土地+建物)+車位,新北市淡水區民權路187巷1~30號,22.45,住,,,1081109,土地1建物1車位1,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211,187.42000000000002,3,2,2,有,無,21200000,126870,坡道平面,35.69,1950000,,RPOUMLRKJHPFFEF09CA
汐止區,房地(土地+建物),新北市汐止區工建路61~90號,19.65,住,,,1081209,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981120,121.33000000000001,3,2,2,有,有,13660000,112586,,0.0,0,,RPSNMLRJKHPFFDF68CA
八里區,房地(土地+建物)+車位,新北市八里區忠孝路301~330號,23.9,住,,,1081225,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,138.44,2,2,1,有,有,7320000,62583,坡道平面,32.66,700000,,RPQNMLNJKHPFFEF18CA
八里區,房地(土地+建物)+車位,新北市八里區忠孝路271~300號,23.9,住,,,1081203,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,138.44,2,2,1,有,有,7300000,61165,坡道平面,32.66,830000,,RPRNMLNJKHPFFEF28CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,19.97,住,,,1021019,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,131.64,2,1,2,有,有,9480000,80559,坡道平面,30.1,1300000,,RPSOMLNJKHPFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.83,住,,,1030707,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,117.74,2,1,1,有,有,8600000,84436,坡道平面,30.1,1200000,,RPUOMLNJKHPFFEF68CA
淡水區,房地(土地+建物),新北市淡水區中正東路一段61~90號,14.24,住,,,1081215,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,77.24,2,2,1,有,有,5400000,69912,,0.0,0,含增建或未登記建物。;,RPWOMLLMJHPFFEF88CA
三重區,房地(土地+建物),新北市三重區大同北路132巷1~30號,14.43,住,,,1081218,土地2建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840830,100.12,3,2,2,有,有,11880000,118658,,0.0,0,含增建或未登記建物。;,RPPPMLRKJHPFFGF88CA
三重區,房地(土地+建物)+車位,新北市三重區集英路91~120號,19.74,商,,,1081127,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040702,182.41,3,2,2,有,有,25500000,139795,坡道平面,32.09,0,,RPSNMLKLJHPFFGF38CA
三峽區,房地(土地+建物),新北市三峽區文化路241~270號,15.54,住,,,1081115,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830701,140.43,3,2,2,有,有,9300000,66225,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLKLJHPFFIF58CA
三峽區,房地(土地+建物)+車位,新北市三峽區中華路91~120號,14.88,其他,,,1081207,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901218,187.83999999999997,3,2,2,有,有,11600000,61755,坡道平面,74.48,0,,RPQOMLOJKHPFFIF78CA
樹林區,房地(土地+建物)+車位,新北市樹林區桃子腳路121~150號,19.62,住,,,1081128,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960801,154.19,3,2,2,有,有,12400000,80420,坡道平面,32.46,0,含增建或未登記建物。;,RPPNMLQLJHPFFIF88CA
三峽區,房地(土地+建物)+車位,新北市三峽區大德路31~60號,19.64,住,,,1081119,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950316,153.45999999999998,3,2,2,有,有,11700000,76241,坡道平面,35.67,0,含增建或未登記建物。;,RPPPMLNJKHPFFIF68CA
汐止區,房地(土地+建物),新北市汐止區大同路二段241~270號,6.22,住,,,1081209,土地1建物1車位0,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,69.25,2,2,1,有,有,9100000,131408,,0.0,0,含增建或未登記建物。,RPWQMLTKJHPFFDF07DA
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,6.64,住,,,1081225,土地1建物1車位0,八層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,75.1,2,2,1,有,有,4250000,56591,,0.0,0,含增建或未登記建物。,RPTRMLTKJHPFFDF86DA
新店區,房地(土地+建物),新北市新店區安和路二段217巷1~30號,16.73,住,,,1081124,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800629,141.76999999999998,3,2,2,有,有,13500000,95225,,0.0,0,,RPUNMLLMJHPFFCF48DA
泰山區,房地(土地+建物)+車位,新北市泰山區文程路1~30號,12.18,其他,,,1081015,土地3建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941226,166.07,4,2,2,有,有,14800000,89119,坡道平面,0.0,0,前陽台外推,RPTTMLPKJHPFFBF56EA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷61~90號,26.73,住,,,1081210,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,191.76,3,2,2,有,有,12600000,65707,坡道平面,36.51,0,,RPRPMLRKKHPFFEF56EA
板橋區,房地(土地+建物)+車位,新北市板橋區金門街271~300號,17.7,住,,,1081226,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840527,165.15,3,2,2,有,有,1999297,12106,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLMLJHPFFAF68EA
中和區,房地(土地+建物),新北市中和區中山路三段181~210號,8.95,住,,,1081213,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851102,83.53,2,2,1,有,有,9700000,116126,,0.0,0,含增建或未登記建物。,RPTQMLMLJHPFFHF56DA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段331巷91~120號,26.73,住,,,1081227,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031024,149.42000000000002,3,2,2,有,有,8750000,60628,坡道平面,26.54,1300000,,RPSOMLKMJHPFFEF48DA
三重區,房地(土地+建物)+車位,新北市三重區新北大道一段121~150號,10.79,住,,,1081221,土地3建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,148.99,3,2,2,有,有,12900000,86583,坡道平面,0.0,1800000,含增建或未登記建物。,RPTSMLKLJHPFFGF09DA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷31~60號,18.2,住,,,1081119,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205,133.09,2,2,1,有,有,7720000,65705,坡道平面,34.62,1250000,,RPVNMLSKJHPFFEF66DA
新店區,房地(土地+建物),新北市新店區中央三街121巷1~30號,5.95,住,,,1081209,土地1建物1車位0,四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890105,76.4,2,1,1,有,有,9580000,125393,,0.0,0,含增建或未登記建物。,RPWRMLKLJHPFFCF88DA
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段151~180號,23.61,其他,,,1081208,土地1建物1車位2,二十三層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0991217,348.28,3,2,2,有,有,65200000,221911,坡道平面,77.0,5000000,含增建或未登記建物。,RPQPMLRKJHPFFAF48DA
三峽區,房地(土地+建物)+車位,新北市三峽區學府路121~150號,18.31,住,,,1081108,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980420,148.45999999999998,3,2,2,有,有,12010000,80897,坡道平面,15.25,0,,RPQNMLQLJHPFFIF98CA
中和區,房地(土地+建物)+車位,新北市中和區圓通路299巷31~60號,23.15,住,,,1081211,土地2建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971007,134.41,2,2,2,有,有,12800000,95231,坡道機械,11.8,0,,RPOPMLKLJHPFFHF28CA
永和區,房地(土地+建物),新北市永和區中和路421巷3弄1~30號,3.19,商,,,1090101,土地2建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850701,46.88,1,1,1,有,有,7720000,164676,,0.0,0,,RPTQMLQKJHPFFHF76CA
三重區,房地(土地+建物),新北市三重區重新路一段91~120號,5.92,其他,,,1090108,土地1建物1車位0,十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,103.73,2,2,1,有,有,15550002,149908,,0.0,0,向政府機關承購之案件。;,RPXNMLKKKHPFFGF88CA
三重區,房地(土地+建物),新北市三重區重新路一段121~150號,5.22,其他,,,1090103,土地1建物1車位0,十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,92.41,2,1,1,有,有,14900001,161238,,0.0,0,向政府機關承購之案件。;,RPRNMLKMJHPFFGF38CA
三重區,房地(土地+建物)+車位,新北市三重區仁政街181~210號,13.22,商,,,1081207,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000902,174.81,3,2,2,有,有,17300000,98965,坡道機械,34.8,0,含增建或未登記建物。;,RPUOMLMLJHPFFGF88CA
